frame_id,camera_id,timestamp,face_id,entity_id,confidence,bounding_box
FRAME_000584,CAM_LIB_ENT,2025-10-14T04:02:52.214Z,F100855,E100855,0.89,"{""x"":275,""y"":284,""width"":136,""height"":122}"
FRAME_000585,CAM_HOSTEL_A,2025-09-28T09:20:57.214Z,F100653,E100653,0.93,"{""x"":459,""y"":344,""width"":100,""height"":146}"
FRAME_000586,CAM_PARKING,2025-10-12T15:16:32.214Z,F100058,E100058,0.95,"{""x"":119,""y"":387,""width"":125,""height"":110}"
FRAME_000587,CAM_CAF_01,2025-10-20T15:15:36.214Z,F100672,E100672,0.92,"{""x"":161,""y"":361,""width"":99,""height"":135}"
FRAME_000588,CAM_LIB_ENT,2025-10-02T15:39:19.214Z,F100906,E100906,0.98,"{""x"":386,""y"":361,""width"":149,""height"":114}"
FRAME_000589,CAM_CAF_01,2025-09-30T04:13:02.214Z,F100219,E100219,0.74,"{""x"":463,""y"":316,""width"":95,""height"":149}"
FRAME_000590,CAM_CAF_01,2025-10-17T08:48:32.214Z,F100145,E100145,0.78,"{""x"":413,""y"":265,""width"":114,""height"":122}"
FRAME_000591,CAM_AC_MAIN,2025-10-08T02:46:38.214Z,F100793,E100793,0.99,"{""x"":254,""y"":159,""width"":150,""height"":128}"
FRAME_000592,CAM_GYM_ENT,2025-10-09T14:34:16.214Z,F100556,E100556,0.82,"{""x"":413,""y"":183,""width"":109,""height"":153}"
FRAME_000593,CAM_ADMIN_LOBBY,2025-10-06T16:06:16.214Z,F100461,E100461,0.9,"{""x"":245,""y"":174,""width"":123,""height"":111}"
FRAME_000594,CAM_AC_MAIN,2025-10-12T11:27:04.214Z,F100294,E100294,0.72,"{""x"":390,""y"":371,""width"":139,""height"":153}"
FRAME_000595,CAM_GYM_ENT,2025-10-22T06:05:13.214Z,F100139,E100139,0.86,"{""x"":342,""y"":383,""width"":107,""height"":128}"
FRAME_000596,CAM_LIB_ENT,2025-10-15T03:59:13.214Z,F100807,E100807,0.98,"{""x"":388,""y"":222,""width"":90,""height"":120}"
FRAME_000597,CAM_CAF_01,2025-10-12T11:52:58.214Z,F100660,E100660,0.7,"{""x"":258,""y"":353,""width"":98,""height"":129}"
FRAME_000598,CAM_HOSTEL_A,2025-10-12T08:30:18.214Z,F100716,E100716,0.74,"{""x"":334,""y"":385,""width"":98,""height"":107}"
FRAME_000599,CAM_CAF_01,2025-10-20T10:00:29.214Z,F100061,E100061,0.93,"{""x"":149,""y"":328,""width"":126,""height"":136}"
FRAME_000600,CAM_CAF_01,2025-09-26T03:47:58.214Z,F100843,E100843,0.87,"{""x"":183,""y"":287,""width"":105,""height"":137}"
FRAME_000601,CAM_ADMIN_LOBBY,2025-10-02T05:51:21.214Z,F100624,E100624,0.95,"{""x"":496,""y"":204,""width"":103,""height"":172}"
FRAME_000602,CAM_ADMIN_LOBBY,2025-10-07T16:17:40.214Z,F100615,E100615,0.98,"{""x"":195,""y"":398,""width"":128,""height"":155}"
FRAME_000603,CAM_LAB_CORR,2025-10-14T05:00:31.214Z,F100268,E100268,0.92,"{""x"":216,""y"":185,""width"":112,""height"":168}"
FRAME_000604,CAM_CAF_01,2025-10-17T14:29:25.214Z,F100080,E100080,0.98,"{""x"":213,""y"":235,""width"":119,""height"":113}"
FRAME_000605,CAM_AC_MAIN,2025-09-26T18:05:50.214Z,F100384,E100384,0.73,"{""x"":257,""y"":165,""width"":94,""height"":100}"
FRAME_000606,CAM_PARKING,2025-10-14T05:54:44.214Z,F100342,E100342,0.79,"{""x"":249,""y"":391,""width"":88,""height"":126}"
FRAME_000607,CAM_HOSTEL_A,2025-10-22T18:31:46.214Z,F100182,E100182,0.95,"{""x"":412,""y"":394,""width"":81,""height"":111}"
FRAME_000608,CAM_LAB_CORR,2025-10-18T04:01:39.215Z,F100610,E100610,0.73,"{""x"":484,""y"":390,""width"":135,""height"":111}"
FRAME_000609,CAM_GYM_ENT,2025-10-05T13:40:04.215Z,F100016,E100016,0.89,"{""x"":464,""y"":212,""width"":125,""height"":137}"
FRAME_000610,CAM_PARKING,2025-10-02T16:18:54.215Z,F100144,E100144,0.71,"{""x"":453,""y"":205,""width"":125,""height"":169}"
FRAME_000611,CAM_PARKING,2025-10-04T16:30:46.215Z,F100304,E100304,0.95,"{""x"":268,""y"":222,""width"":125,""height"":125}"
FRAME_000612,CAM_PARKING,2025-10-20T13:20:41.215Z,F100184,E100184,0.8,"{""x"":405,""y"":343,""width"":138,""height"":107}"
FRAME_000613,CAM_ADMIN_LOBBY,2025-09-30T04:22:08.215Z,F100861,E100861,0.87,"{""x"":467,""y"":242,""width"":141,""height"":137}"
FRAME_000614,CAM_CAF_01,2025-09-27T17:38:30.215Z,F100273,E100273,0.71,"{""x"":129,""y"":150,""width"":103,""height"":118}"
FRAME_000615,CAM_GYM_ENT,2025-09-30T11:58:14.215Z,F100118,E100118,0.99,"{""x"":270,""y"":123,""width"":103,""height"":142}"
FRAME_000616,CAM_AC_MAIN,2025-10-07T11:07:39.216Z,F100834,E100834,0.81,"{""x"":361,""y"":334,""width"":146,""height"":106}"
FRAME_000617,CAM_LIB_ENT,2025-10-21T16:15:27.216Z,F100134,E100134,0.8,"{""x"":202,""y"":287,""width"":147,""height"":161}"
FRAME_000618,CAM_CAF_01,2025-10-14T09:43:27.216Z,F100033,E100033,0.93,"{""x"":349,""y"":153,""width"":142,""height"":156}"
FRAME_000619,CAM_HOSTEL_A,2025-10-02T14:25:09.216Z,F100495,E100495,0.95,"{""x"":113,""y"":273,""width"":94,""height"":149}"
FRAME_000620,CAM_ADMIN_LOBBY,2025-10-20T07:40:51.216Z,F100833,E100833,0.8,"{""x"":106,""y"":140,""width"":116,""height"":174}"
FRAME_000621,CAM_CAF_01,2025-10-06T12:46:33.216Z,F100391,E100391,0.92,"{""x"":470,""y"":371,""width"":131,""height"":113}"
FRAME_000622,CAM_GYM_ENT,2025-10-05T11:04:24.216Z,F100743,E100743,0.99,"{""x"":459,""y"":313,""width"":135,""height"":136}"
FRAME_000623,CAM_LIB_ENT,2025-09-27T11:24:44.216Z,F100761,E100761,0.86,"{""x"":192,""y"":283,""width"":113,""height"":160}"
FRAME_000624,CAM_ADMIN_LOBBY,2025-09-29T12:33:30.217Z,F100011,E100011,0.99,"{""x"":312,""y"":187,""width"":125,""height"":169}"
FRAME_000625,CAM_PARKING,2025-10-18T04:34:48.217Z,F100187,E100187,0.83,"{""x"":365,""y"":103,""width"":82,""height"":164}"
FRAME_000626,CAM_CAF_01,2025-10-04T17:29:15.217Z,F100983,E100983,0.75,"{""x"":174,""y"":359,""width"":137,""height"":118}"
FRAME_000627,CAM_HOSTEL_A,2025-10-11T10:50:45.217Z,F100104,E100104,0.82,"{""x"":354,""y"":380,""width"":119,""height"":115}"
FRAME_000628,CAM_ADMIN_LOBBY,2025-10-18T06:04:38.217Z,F100622,E100622,0.84,"{""x"":329,""y"":354,""width"":109,""height"":150}"
FRAME_000629,CAM_LAB_CORR,2025-10-16T09:12:54.217Z,F100482,E100482,0.7,"{""x"":432,""y"":288,""width"":119,""height"":178}"
FRAME_000630,CAM_ADMIN_LOBBY,2025-10-19T05:39:26.217Z,F100455,E100455,0.82,"{""x"":383,""y"":115,""width"":99,""height"":170}"
FRAME_000631,CAM_LIB_ENT,2025-10-24T16:57:55.217Z,F100120,E100120,0.7,"{""x"":155,""y"":301,""width"":123,""height"":118}"
FRAME_000632,CAM_LAB_CORR,2025-10-13T12:28:42.217Z,F100244,E100244,0.71,"{""x"":447,""y"":102,""width"":136,""height"":114}"
FRAME_000633,CAM_ADMIN_LOBBY,2025-10-07T16:50:27.217Z,F100091,E100091,0.73,"{""x"":344,""y"":156,""width"":128,""height"":164}"
FRAME_000634,CAM_LAB_CORR,2025-10-11T23:35:30.217Z,F100313,E100313,0.7,"{""x"":253,""y"":118,""width"":82,""height"":159}"
FRAME_000635,CAM_LIB_ENT,2025-10-23T03:11:39.217Z,F100569,E100569,0.77,"{""x"":132,""y"":298,""width"":135,""height"":162}"
FRAME_000636,CAM_PARKING,2025-10-11T08:24:15.217Z,F100326,E100326,0.74,"{""x"":356,""y"":340,""width"":118,""height"":170}"
FRAME_000637,CAM_CAF_01,2025-10-22T05:04:36.217Z,F100001,E100001,0.91,"{""x"":435,""y"":389,""width"":84,""height"":126}"
FRAME_000638,CAM_AC_MAIN,2025-10-08T10:56:16.217Z,F100254,E100254,0.73,"{""x"":209,""y"":151,""width"":140,""height"":133}"
FRAME_000639,CAM_CAF_01,2025-09-29T11:39:38.217Z,F100354,E100354,0.87,"{""x"":283,""y"":148,""width"":126,""height"":166}"
FRAME_000640,CAM_HOSTEL_A,2025-10-19T04:46:41.217Z,F100676,E100676,0.96,"{""x"":261,""y"":307,""width"":99,""height"":173}"
FRAME_000641,CAM_LAB_CORR,2025-10-09T04:03:57.217Z,F100520,E100520,0.82,"{""x"":117,""y"":213,""width"":98,""height"":112}"
FRAME_000642,CAM_LIB_ENT,2025-10-12T02:50:09.217Z,F100434,E100434,0.72,"{""x"":308,""y"":304,""width"":135,""height"":133}"
FRAME_000643,CAM_PARKING,2025-10-17T09:24:59.217Z,F100460,E100460,0.73,"{""x"":196,""y"":179,""width"":124,""height"":148}"
FRAME_000644,CAM_LAB_CORR,2025-10-22T08:18:48.217Z,F100839,E100839,0.73,"{""x"":418,""y"":219,""width"":104,""height"":107}"
FRAME_000645,CAM_LAB_CORR,2025-10-05T15:37:36.217Z,F100026,E100026,0.89,"{""x"":487,""y"":199,""width"":83,""height"":149}"
FRAME_000646,CAM_ADMIN_LOBBY,2025-10-21T16:49:16.217Z,F100795,E100795,0.87,"{""x"":421,""y"":280,""width"":139,""height"":125}"
FRAME_000647,CAM_GYM_ENT,2025-10-17T07:26:57.217Z,F100170,E100170,0.7,"{""x"":331,""y"":344,""width"":88,""height"":101}"
FRAME_000648,CAM_GYM_ENT,2025-10-14T06:37:49.217Z,F100551,E100551,0.8,"{""x"":414,""y"":386,""width"":87,""height"":174}"
FRAME_000649,CAM_HOSTEL_A,2025-09-26T07:08:32.217Z,F100071,E100071,0.87,"{""x"":115,""y"":357,""width"":115,""height"":117}"
FRAME_000650,CAM_AC_MAIN,2025-10-19T09:14:45.217Z,F100882,E100882,0.91,"{""x"":486,""y"":282,""width"":97,""height"":146}"
FRAME_000651,CAM_GYM_ENT,2025-09-28T14:56:29.217Z,F100119,E100119,0.9,"{""x"":447,""y"":223,""width"":107,""height"":150}"
FRAME_000652,CAM_CAF_01,2025-10-19T16:28:50.217Z,F100337,E100337,0.71,"{""x"":251,""y"":395,""width"":93,""height"":151}"
FRAME_000653,CAM_LIB_ENT,2025-10-10T05:39:27.217Z,F100898,E100898,0.7,"{""x"":109,""y"":369,""width"":124,""height"":133}"
FRAME_000654,CAM_CAF_01,2025-10-24T06:39:27.217Z,F100542,E100542,0.76,"{""x"":446,""y"":373,""width"":86,""height"":108}"
FRAME_000655,CAM_LAB_CORR,2025-10-15T10:08:06.217Z,F100709,E100709,0.9,"{""x"":136,""y"":313,""width"":88,""height"":144}"
FRAME_000656,CAM_ADMIN_LOBBY,2025-09-30T13:42:42.217Z,F100564,E100564,0.81,"{""x"":349,""y"":206,""width"":139,""height"":137}"
FRAME_000657,CAM_LAB_CORR,2025-10-09T02:30:07.217Z,F100496,E100496,0.77,"{""x"":401,""y"":179,""width"":96,""height"":129}"
FRAME_000658,CAM_LIB_ENT,2025-10-23T15:39:22.217Z,F100733,E100733,0.81,"{""x"":456,""y"":124,""width"":132,""height"":110}"
FRAME_000659,CAM_LAB_CORR,2025-10-04T09:12:30.217Z,F100352,E100352,0.96,"{""x"":317,""y"":218,""width"":113,""height"":165}"
FRAME_000660,CAM_LIB_ENT,2025-10-20T05:41:11.217Z,F100650,E100650,0.84,"{""x"":466,""y"":353,""width"":106,""height"":149}"
FRAME_000661,CAM_PARKING,2025-09-28T09:09:13.217Z,F100262,E100262,0.84,"{""x"":482,""y"":178,""width"":100,""height"":106}"
FRAME_000662,CAM_HOSTEL_A,2025-10-14T05:47:36.217Z,F100527,E100527,0.79,"{""x"":399,""y"":324,""width"":123,""height"":102}"
FRAME_000663,CAM_LIB_ENT,2025-10-22T07:24:01.217Z,F100751,E100751,0.7,"{""x"":495,""y"":256,""width"":90,""height"":101}"
FRAME_000664,CAM_HOSTEL_A,2025-10-24T11:32:07.217Z,F100930,E100930,0.95,"{""x"":301,""y"":277,""width"":83,""height"":110}"
FRAME_000665,CAM_AC_MAIN,2025-10-16T21:51:20.217Z,F100119,E100119,0.93,"{""x"":195,""y"":108,""width"":111,""height"":156}"
FRAME_000666,CAM_LAB_CORR,2025-10-18T14:19:42.217Z,F100437,E100437,0.83,"{""x"":236,""y"":197,""width"":111,""height"":143}"
FRAME_000667,CAM_LAB_CORR,2025-09-30T12:08:33.217Z,F100097,E100097,0.73,"{""x"":241,""y"":112,""width"":82,""height"":110}"
FRAME_000668,CAM_GYM_ENT,2025-10-22T18:14:23.217Z,F100521,E100521,0.94,"{""x"":276,""y"":105,""width"":92,""height"":114}"
FRAME_000669,CAM_HOSTEL_A,2025-10-09T10:32:02.217Z,F100977,E100977,0.97,"{""x"":156,""y"":281,""width"":89,""height"":155}"
FRAME_000670,CAM_LIB_ENT,2025-10-09T04:08:17.217Z,F100909,E100909,0.77,"{""x"":331,""y"":356,""width"":135,""height"":153}"
FRAME_000671,CAM_PARKING,2025-10-01T10:15:56.217Z,F100148,E100148,0.84,"{""x"":337,""y"":354,""width"":140,""height"":137}"
FRAME_000672,CAM_PARKING,2025-10-04T10:52:15.217Z,F100585,E100585,0.88,"{""x"":312,""y"":194,""width"":127,""height"":142}"
FRAME_000673,CAM_PARKING,2025-10-01T06:13:27.217Z,F100382,E100382,0.94,"{""x"":180,""y"":125,""width"":122,""height"":128}"
FRAME_000674,CAM_CAF_01,2025-10-07T12:35:29.217Z,F100659,E100659,0.96,"{""x"":128,""y"":176,""width"":100,""height"":124}"
FRAME_000675,CAM_GYM_ENT,2025-09-28T03:55:35.217Z,F100480,E100480,0.73,"{""x"":321,""y"":251,""width"":109,""height"":172}"
FRAME_000676,CAM_CAF_01,2025-10-14T06:19:02.217Z,F100718,E100718,0.75,"{""x"":141,""y"":383,""width"":133,""height"":170}"
FRAME_000677,CAM_HOSTEL_A,2025-10-14T06:52:19.217Z,F100929,E100929,0.96,"{""x"":300,""y"":115,""width"":128,""height"":119}"
FRAME_000678,CAM_AC_MAIN,2025-09-26T12:42:22.217Z,F100985,E100985,0.89,"{""x"":131,""y"":316,""width"":120,""height"":115}"
FRAME_000679,CAM_GYM_ENT,2025-10-07T15:43:16.217Z,F100896,E100896,0.81,"{""x"":263,""y"":261,""width"":146,""height"":124}"
FRAME_000680,CAM_LIB_ENT,2025-10-07T18:26:05.217Z,F100108,E100108,0.78,"{""x"":359,""y"":394,""width"":145,""height"":113}"
FRAME_000681,CAM_GYM_ENT,2025-10-21T14:23:00.217Z,F100063,E100063,0.75,"{""x"":311,""y"":235,""width"":116,""height"":102}"
FRAME_000682,CAM_LAB_CORR,2025-10-22T11:26:29.217Z,F100303,E100303,0.84,"{""x"":407,""y"":209,""width"":109,""height"":126}"
FRAME_000683,CAM_LAB_CORR,2025-10-05T08:20:37.217Z,F100034,E100034,0.76,"{""x"":383,""y"":380,""width"":97,""height"":127}"
FRAME_000684,CAM_PARKING,2025-10-02T13:56:43.217Z,F100601,E100601,0.8,"{""x"":188,""y"":356,""width"":117,""height"":177}"
FRAME_000685,CAM_LIB_ENT,2025-10-02T16:37:03.217Z,F100886,E100886,0.72,"{""x"":246,""y"":112,""width"":136,""height"":143}"
FRAME_000686,CAM_GYM_ENT,2025-09-30T05:27:58.217Z,F100674,E100674,0.79,"{""x"":337,""y"":326,""width"":140,""height"":114}"
FRAME_000687,CAM_HOSTEL_A,2025-10-05T13:37:04.217Z,F100373,E100373,0.77,"{""x"":377,""y"":106,""width"":123,""height"":113}"
FRAME_000688,CAM_AC_MAIN,2025-10-16T07:26:48.217Z,F100832,E100832,0.8,"{""x"":455,""y"":345,""width"":103,""height"":160}"
FRAME_000689,CAM_PARKING,2025-10-21T10:49:56.217Z,F100434,E100434,0.92,"{""x"":144,""y"":250,""width"":90,""height"":179}"
FRAME_000690,CAM_ADMIN_LOBBY,2025-10-24T03:39:32.217Z,F100529,E100529,0.86,"{""x"":305,""y"":187,""width"":102,""height"":168}"
FRAME_000691,CAM_AC_MAIN,2025-10-11T14:38:58.217Z,F100166,E100166,0.78,"{""x"":149,""y"":128,""width"":124,""height"":174}"
FRAME_000692,CAM_HOSTEL_A,2025-10-20T16:45:26.217Z,F100222,E100222,0.92,"{""x"":451,""y"":224,""width"":91,""height"":174}"
FRAME_000693,CAM_GYM_ENT,2025-10-20T16:35:15.217Z,F100300,E100300,0.78,"{""x"":424,""y"":315,""width"":108,""height"":163}"
FRAME_000694,CAM_PARKING,2025-10-04T11:17:22.217Z,F100222,E100222,0.88,"{""x"":369,""y"":153,""width"":107,""height"":156}"
FRAME_000695,CAM_ADMIN_LOBBY,2025-10-07T12:22:31.217Z,F100620,E100620,0.86,"{""x"":105,""y"":328,""width"":143,""height"":154}"
FRAME_000696,CAM_AC_MAIN,2025-10-16T14:52:05.217Z,F100770,E100770,0.93,"{""x"":352,""y"":253,""width"":80,""height"":173}"
FRAME_000697,CAM_HOSTEL_A,2025-10-21T06:23:31.217Z,F100829,E100829,0.87,"{""x"":181,""y"":364,""width"":147,""height"":121}"
FRAME_000698,CAM_HOSTEL_A,2025-10-06T08:59:19.217Z,F100176,E100176,0.79,"{""x"":275,""y"":325,""width"":106,""height"":107}"
FRAME_000699,CAM_ADMIN_LOBBY,2025-09-30T04:06:53.217Z,F100352,E100352,0.91,"{""x"":255,""y"":240,""width"":115,""height"":123}"
FRAME_000700,CAM_PARKING,2025-10-20T08:44:36.217Z,F100054,E100054,0.83,"{""x"":111,""y"":248,""width"":113,""height"":142}"
FRAME_000701,CAM_LIB_ENT,2025-10-05T09:56:37.217Z,F100068,E100068,0.71,"{""x"":273,""y"":276,""width"":89,""height"":135}"
FRAME_000702,CAM_PARKING,2025-09-28T13:20:15.217Z,F100663,E100663,0.94,"{""x"":360,""y"":112,""width"":108,""height"":102}"
FRAME_000703,CAM_HOSTEL_A,2025-10-24T17:20:07.217Z,F100733,E100733,0.82,"{""x"":122,""y"":399,""width"":131,""height"":160}"
FRAME_000704,CAM_HOSTEL_A,2025-10-21T03:11:57.217Z,F100927,E100927,0.84,"{""x"":243,""y"":340,""width"":119,""height"":135}"
FRAME_000705,CAM_AC_MAIN,2025-10-11T16:52:52.217Z,F100272,E100272,0.75,"{""x"":199,""y"":163,""width"":87,""height"":129}"
FRAME_000706,CAM_GYM_ENT,2025-10-12T13:55:08.217Z,F100615,E100615,0.92,"{""x"":257,""y"":374,""width"":83,""height"":132}"
FRAME_000707,CAM_GYM_ENT,2025-10-10T10:21:31.217Z,F100191,E100191,0.96,"{""x"":104,""y"":250,""width"":99,""height"":174}"
FRAME_000708,CAM_PARKING,2025-09-30T17:04:16.217Z,F100660,E100660,0.72,"{""x"":302,""y"":116,""width"":136,""height"":131}"
FRAME_000709,CAM_AC_MAIN,2025-10-15T15:15:22.217Z,F100279,E100279,0.9,"{""x"":236,""y"":276,""width"":137,""height"":139}"
FRAME_000710,CAM_LIB_ENT,2025-09-26T14:51:29.217Z,F100633,E100633,0.82,"{""x"":448,""y"":228,""width"":93,""height"":124}"
FRAME_000711,CAM_LAB_CORR,2025-09-25T13:10:32.217Z,F100109,E100109,0.99,"{""x"":193,""y"":129,""width"":114,""height"":145}"
FRAME_000712,CAM_CAF_01,2025-10-02T14:15:02.217Z,F100253,E100253,0.84,"{""x"":190,""y"":252,""width"":93,""height"":150}"
FRAME_000713,CAM_HOSTEL_A,2025-09-29T05:17:03.217Z,F100627,E100627,0.83,"{""x"":388,""y"":302,""width"":83,""height"":103}"
FRAME_000714,CAM_PARKING,2025-10-17T09:28:11.217Z,F100877,E100877,0.84,"{""x"":177,""y"":252,""width"":147,""height"":172}"
FRAME_000715,CAM_ADMIN_LOBBY,2025-10-05T03:35:12.217Z,F100226,E100226,0.93,"{""x"":326,""y"":132,""width"":129,""height"":131}"
FRAME_000716,CAM_ADMIN_LOBBY,2025-09-30T11:05:26.217Z,F100569,E100569,0.88,"{""x"":174,""y"":181,""width"":93,""height"":125}"
FRAME_000717,CAM_GYM_ENT,2025-10-08T16:32:23.217Z,F100453,E100453,0.72,"{""x"":277,""y"":292,""width"":144,""height"":139}"
FRAME_000718,CAM_PARKING,2025-10-01T02:28:36.217Z,F100779,E100779,0.95,"{""x"":116,""y"":306,""width"":111,""height"":139}"
FRAME_000719,CAM_HOSTEL_A,2025-10-15T10:45:26.217Z,F100145,E100145,0.7,"{""x"":305,""y"":205,""width"":103,""height"":106}"
FRAME_000720,CAM_LAB_CORR,2025-10-07T09:01:19.217Z,F100380,E100380,0.75,"{""x"":472,""y"":262,""width"":81,""height"":127}"
FRAME_000721,CAM_ADMIN_LOBBY,2025-10-18T15:42:03.217Z,F100065,E100065,0.82,"{""x"":333,""y"":276,""width"":135,""height"":157}"
FRAME_000722,CAM_LAB_CORR,2025-10-09T18:13:59.217Z,F100758,E100758,0.95,"{""x"":376,""y"":150,""width"":126,""height"":150}"
FRAME_000723,CAM_PARKING,2025-10-10T12:02:35.217Z,F100078,E100078,0.8,"{""x"":218,""y"":279,""width"":85,""height"":175}"
FRAME_000724,CAM_HOSTEL_A,2025-10-12T09:48:10.217Z,F100211,E100211,0.99,"{""x"":287,""y"":120,""width"":150,""height"":151}"
FRAME_000725,CAM_GYM_ENT,2025-10-22T22:17:48.217Z,F100285,E100285,0.81,"{""x"":105,""y"":284,""width"":117,""height"":119}"
FRAME_000726,CAM_LIB_ENT,2025-10-18T15:28:48.217Z,F100792,E100792,0.88,"{""x"":403,""y"":364,""width"":110,""height"":157}"
FRAME_000727,CAM_ADMIN_LOBBY,2025-10-22T03:59:33.217Z,F100979,E100979,0.75,"{""x"":304,""y"":220,""width"":102,""height"":132}"
FRAME_000728,CAM_PARKING,2025-09-29T12:45:51.217Z,F100731,E100731,0.78,"{""x"":127,""y"":109,""width"":129,""height"":113}"
FRAME_000729,CAM_GYM_ENT,2025-10-23T20:23:45.217Z,F100908,E100908,0.79,"{""x"":229,""y"":227,""width"":129,""height"":171}"
FRAME_000730,CAM_AC_MAIN,2025-10-05T11:08:51.217Z,F100517,E100517,0.81,"{""x"":328,""y"":169,""width"":123,""height"":118}"
FRAME_000731,CAM_LIB_ENT,2025-09-27T10:18:30.217Z,F100031,E100031,0.9,"{""x"":235,""y"":175,""width"":109,""height"":177}"
FRAME_000732,CAM_LIB_ENT,2025-10-24T18:05:19.217Z,F100002,E100002,0.75,"{""x"":287,""y"":105,""width"":81,""height"":137}"
FRAME_000733,CAM_CAF_01,2025-10-11T18:14:23.217Z,F100555,E100555,0.73,"{""x"":460,""y"":227,""width"":85,""height"":153}"
FRAME_000734,CAM_GYM_ENT,2025-10-19T06:09:24.217Z,F100315,E100315,0.97,"{""x"":133,""y"":277,""width"":116,""height"":170}"
FRAME_000735,CAM_AC_MAIN,2025-10-05T04:01:58.217Z,F100573,E100573,0.71,"{""x"":161,""y"":270,""width"":147,""height"":164}"
FRAME_000736,CAM_PARKING,2025-10-04T04:37:56.217Z,F100498,E100498,0.8,"{""x"":406,""y"":365,""width"":92,""height"":175}"
FRAME_000737,CAM_HOSTEL_A,2025-10-12T08:48:54.217Z,F100514,E100514,0.73,"{""x"":242,""y"":264,""width"":149,""height"":136}"
FRAME_000738,CAM_PARKING,2025-10-13T12:15:47.217Z,F100478,E100478,0.79,"{""x"":281,""y"":334,""width"":86,""height"":160}"
FRAME_000739,CAM_PARKING,2025-10-02T07:05:24.217Z,F100008,E100008,0.78,"{""x"":318,""y"":265,""width"":131,""height"":176}"
FRAME_000740,CAM_PARKING,2025-10-06T04:13:40.217Z,F100877,E100877,0.95,"{""x"":220,""y"":290,""width"":149,""height"":154}"
FRAME_000741,CAM_HOSTEL_A,2025-10-20T06:20:16.217Z,F100668,E100668,0.95,"{""x"":126,""y"":294,""width"":138,""height"":135}"
FRAME_000742,CAM_ADMIN_LOBBY,2025-10-12T05:54:22.217Z,F100741,E100741,0.72,"{""x"":375,""y"":363,""width"":80,""height"":130}"
FRAME_000743,CAM_AC_MAIN,2025-10-01T16:57:10.217Z,F100034,E100034,0.88,"{""x"":121,""y"":215,""width"":100,""height"":166}"
FRAME_000744,CAM_AC_MAIN,2025-09-25T03:36:44.217Z,F100625,E100625,0.84,"{""x"":455,""y"":266,""width"":80,""height"":153}"
FRAME_000745,CAM_HOSTEL_A,2025-09-26T10:18:19.217Z,F100011,E100011,0.84,"{""x"":453,""y"":357,""width"":150,""height"":153}"
FRAME_000746,CAM_AC_MAIN,2025-10-06T07:28:52.217Z,F100851,E100851,0.97,"{""x"":170,""y"":243,""width"":127,""height"":114}"
FRAME_000747,CAM_GYM_ENT,2025-10-07T03:03:52.217Z,F100540,E100540,0.87,"{""x"":500,""y"":351,""width"":117,""height"":103}"
FRAME_000748,CAM_LIB_ENT,2025-10-24T10:52:27.217Z,F100520,E100520,0.84,"{""x"":345,""y"":149,""width"":118,""height"":124}"
FRAME_000749,CAM_CAF_01,2025-10-23T12:39:17.217Z,F100719,E100719,0.94,"{""x"":419,""y"":369,""width"":125,""height"":136}"
FRAME_000750,CAM_ADMIN_LOBBY,2025-10-11T06:07:54.217Z,F100476,E100476,0.92,"{""x"":356,""y"":102,""width"":116,""height"":128}"
FRAME_000751,CAM_AC_MAIN,2025-10-24T06:12:06.217Z,F100784,E100784,0.74,"{""x"":321,""y"":302,""width"":106,""height"":174}"
FRAME_000752,CAM_AC_MAIN,2025-10-13T11:58:53.217Z,F100340,E100340,0.93,"{""x"":406,""y"":221,""width"":90,""height"":100}"
FRAME_000753,CAM_AC_MAIN,2025-10-20T08:54:35.217Z,F100617,E100617,0.78,"{""x"":275,""y"":375,""width"":149,""height"":120}"
FRAME_000754,CAM_GYM_ENT,2025-10-09T08:17:59.217Z,F100755,E100755,0.95,"{""x"":321,""y"":301,""width"":95,""height"":119}"
FRAME_000755,CAM_LAB_CORR,2025-09-26T11:12:18.217Z,F100535,E100535,0.79,"{""x"":153,""y"":324,""width"":136,""height"":123}"
FRAME_000756,CAM_PARKING,2025-09-28T10:43:41.217Z,F100329,E100329,0.86,"{""x"":195,""y"":235,""width"":112,""height"":108}"
FRAME_000757,CAM_ADMIN_LOBBY,2025-10-10T05:02:28.217Z,F100912,E100912,0.89,"{""x"":199,""y"":354,""width"":111,""height"":142}"
FRAME_000758,CAM_AC_MAIN,2025-10-24T14:46:33.217Z,F100164,E100164,0.96,"{""x"":134,""y"":290,""width"":114,""height"":126}"
FRAME_000759,CAM_PARKING,2025-10-14T13:38:27.217Z,F100104,E100104,0.88,"{""x"":412,""y"":120,""width"":135,""height"":112}"
FRAME_000760,CAM_PARKING,2025-10-18T12:33:48.217Z,F100155,E100155,0.77,"{""x"":408,""y"":146,""width"":128,""height"":149}"
FRAME_000761,CAM_HOSTEL_A,2025-10-11T10:10:31.217Z,F100477,E100477,0.9,"{""x"":394,""y"":280,""width"":116,""height"":157}"
FRAME_000762,CAM_PARKING,2025-09-25T18:29:43.217Z,F100842,E100842,0.75,"{""x"":153,""y"":384,""width"":124,""height"":169}"
FRAME_000763,CAM_AC_MAIN,2025-10-11T05:30:01.217Z,F100710,E100710,0.9,"{""x"":446,""y"":232,""width"":120,""height"":177}"
FRAME_000764,CAM_GYM_ENT,2025-10-21T12:04:46.217Z,F100417,E100417,0.83,"{""x"":108,""y"":193,""width"":107,""height"":114}"
