device_hash,ap_id,timestamp,entity_id,signal_strength,duration
DH8A9b8bB1ACDA,AP_AC_2,2025-10-14T11:48:48.206Z,E100989,-73,2147
DH7Ed174EFBA06,AP_LAB_1,2025-10-22T17:59:15.206Z,E100441,-32,3639
DH8dA3ABEa9680,AP_LIB_3,2025-10-24T13:38:52.206Z,E100081,-59,1869
DH1193430A6e71,AP_LIB_2,2025-10-05T06:55:53.206Z,E100810,-42,5012
DHFB1774A056BC,AP_LAB_1,2025-09-30T02:35:00.206Z,E100826,-59,1053
DH5f8EeaecC19b,AP_LAB_1,2025-10-17T22:56:47.206Z,E100930,-32,4154
DH9DeFd3bD3Aa3,AP_CC_2,2025-09-26T15:42:57.206Z,E100349,-72,1621
DHadDa4DDcFD08,AP_CAF_2,2025-09-26T10:26:52.206Z,E100481,-79,6783
DH8A9b8bB1ACDA,AP_CAF_1,2025-10-09T03:59:33.206Z,E100989,-47,6892
DHbBe7aa963c8f,AP_AC_2,2025-10-06T11:31:56.206Z,E100844,-73,1071
DHFA7FCABcD2Ae,AP_CC_1,2025-10-08T08:09:00.206Z,E100061,-44,3344
DH8AaEdfFFD7D6,AP_LIB_1,2025-10-03T22:53:36.206Z,E100486,-51,2889
DHaC1EbAbCE843,AP_LIB_3,2025-10-07T07:13:56.206Z,E100488,-60,3502
DHC1Ba656bED8f,AP_LIB_2,2025-10-12T07:42:51.206Z,E100846,-33,3587
DH55eef5B3feba,AP_LIB_3,2025-10-24T10:32:10.206Z,E100127,-47,2101
DHFCbCdE8Ca62B,AP_CAF_2,2025-10-01T07:33:07.206Z,E100776,-49,1609
DH5c5536A05921,AP_CC_1,2025-10-08T03:16:08.206Z,E100015,-40,4947
DH85406f41ad8C,AP_CAF_1,2025-09-29T17:05:14.206Z,E100529,-62,6661
DHba9Ee4d91cEf,AP_LAB_2,2025-10-02T18:03:19.206Z,E100152,-51,4379
DHFA7FCABcD2Ae,AP_CC_1,2025-10-10T14:06:25.206Z,E100061,-42,7070
DH43eb56e4Dfe1,AP_CC_1,2025-09-25T11:31:46.206Z,E100851,-78,3993
DHFbdaFd8B6Ebf,AP_CC_2,2025-09-26T16:41:14.206Z,E100857,-36,7135
DH1CABb8dAd9Bf,AP_AC_1,2025-10-05T07:41:45.206Z,E100151,-73,7032
DHB9745654eE7d,AP_CAF_2,2025-09-27T12:41:53.206Z,E100655,-58,6050
DH41De9c3Bf46e,AP_CC_1,2025-10-09T03:01:54.206Z,E100482,-63,2548
DHd1ffDD13d2Ce,AP_LAB_2,2025-10-06T03:50:23.206Z,E100828,-33,6214
DHa2a196c13dE8,AP_AC_1,2025-09-25T10:19:25.206Z,E100279,-53,3760
DHACde16eF640D,AP_CAF_2,2025-10-14T03:14:55.206Z,E100116,-60,2401
DHEA0379c6B02b,AP_LIB_2,2025-10-02T13:28:09.206Z,E100691,-63,2555
DHcc11De4bBCB7,AP_CC_1,2025-09-26T06:36:45.206Z,E100039,-58,5024
DHC549B37138Ed,AP_CC_2,2025-10-23T17:59:23.206Z,E100520,-77,1592
DHc4d1aEcCd3d9,AP_CC_2,2025-10-02T23:57:15.206Z,E100452,-32,1781
DHCF290Bc8E4Ae,AP_LIB_3,2025-10-15T15:44:31.206Z,E100653,-43,1407
DH1EEda71CeC88,AP_LIB_2,2025-10-21T08:03:35.206Z,E100837,-71,2585
DH558B7E904404,AP_LIB_3,2025-10-24T04:49:50.206Z,E100921,-44,5384
DHfe8faC1f272F,AP_GYM_1,2025-10-22T17:39:43.206Z,E100550,-49,1708
DH9259430ceE12,AP_AC_1,2025-10-20T13:12:17.206Z,E100821,-57,1678
DHE3b849aaCE4E,AP_CAF_1,2025-09-29T07:13:42.206Z,E100594,-80,4872
DH9EebD2a7fdCF,AP_CC_1,2025-10-15T04:14:33.206Z,E100812,-42,3413
DHDDd55f5770DA,AP_CC_2,2025-10-14T13:31:31.206Z,E100038,-57,5058
DH7a3BE30bF1da,AP_LIB_1,2025-10-12T12:18:46.206Z,E100456,-60,2574
DH61B824294CaF,AP_CC_2,2025-10-03T04:51:26.206Z,E100068,-69,1125
DH3E2bB51DfE50,AP_LAB_1,2025-10-11T19:23:52.206Z,E100641,-47,4022
DHA110809fD842,AP_LIB_3,2025-10-07T08:13:08.206Z,E100430,-48,2274
DH55DFcfCC1CAc,AP_LAB_2,2025-10-20T16:47:42.206Z,E100360,-53,1680
DHBCDf9d9E24dD,AP_LIB_1,2025-10-14T09:27:15.206Z,E100223,-47,5915
DHD3fCC82EfB84,AP_AC_2,2025-09-25T12:34:09.206Z,E100685,-64,453
DHAaB3eEDD3a39,AP_LIB_3,2025-10-15T10:32:19.206Z,E100893,-52,5129
DHc2a83bCD72ff,AP_AC_1,2025-10-07T16:47:06.206Z,E100113,-80,932
DH49daB2D90B3E,AP_CAF_1,2025-10-03T08:38:01.206Z,E100109,-70,3681
DH46E89b3BbEbA,AP_CAF_1,2025-10-04T04:34:18.206Z,E100913,-31,758
DH9E06dEf46fA7,AP_LIB_2,2025-10-12T11:49:28.206Z,E100678,-71,2357
DH2EAE3bC3EaC4,AP_LIB_1,2025-10-08T20:58:54.206Z,E100129,-64,4201
DHbbE6C4cd5e6E,AP_LIB_3,2025-10-09T04:46:07.206Z,E100169,-43,2966
DH3Bf82C1Fe7aA,AP_LAB_1,2025-10-10T08:11:08.206Z,E100542,-40,5737
DH08A8fBa3Ceed,AP_GYM_1,2025-10-13T02:50:21.206Z,E100568,-41,3459
DHfCac43ea7480,AP_AC_2,2025-09-26T10:31:43.206Z,E100971,-53,3708
DHbA2B38F36Ddb,AP_LIB_2,2025-10-19T07:39:55.206Z,E100775,-50,5246
DH6d658ff01228,AP_CC_2,2025-10-09T05:53:05.206Z,E100551,-51,6078
DHC19f9842E3a4,AP_CC_1,2025-10-13T22:39:26.206Z,E100281,-40,5030
DH906DccEeC98E,AP_LAB_1,2025-09-30T18:01:14.206Z,E100829,-42,2026
DH4B9c6931f751,AP_CAF_2,2025-10-01T18:19:52.206Z,E100873,-52,5505
DHb52a4A6ceAf2,AP_CC_1,2025-09-25T15:39:20.206Z,E100076,-41,5917
DHbBe7aa963c8f,AP_GYM_1,2025-10-14T03:58:01.206Z,E100844,-80,6348
DH558B7E904404,AP_GYM_1,2025-09-26T14:28:10.206Z,E100921,-40,306
DH536bfF27479A,AP_AC_2,2025-10-20T08:38:53.206Z,E100707,-43,4671
DHCF5FCf3ea03B,AP_GYM_1,2025-10-15T17:20:44.206Z,E100029,-59,4458
DHb6C2F166e7AE,AP_AC_1,2025-10-02T12:52:35.206Z,E100106,-43,5712
DH0Dc824Cf0800,AP_CC_2,2025-10-10T14:22:54.206Z,E100890,-76,4272
DHdbB62a4DCD89,AP_LAB_1,2025-10-23T10:59:49.206Z,E100674,-52,903
DH3f2af1cA4B0D,AP_CAF_1,2025-10-06T04:02:34.206Z,E100394,-42,3739
DH4CbDA5c4807d,AP_GYM_1,2025-10-21T14:08:05.206Z,E100080,-58,3168
DH27E26447C13d,AP_CC_2,2025-10-18T13:22:02.206Z,E100418,-71,1450
DH615cFC30a7D7,AP_LIB_2,2025-09-28T18:19:11.206Z,E100770,-65,1124
DH6ebCAF71Ebbd,AP_AC_2,2025-10-17T03:47:37.206Z,E100968,-30,1418
DH8efe141E2ce5,AP_LIB_2,2025-10-05T04:37:38.206Z,E100723,-39,5189
DH41867eb4d8B6,AP_LIB_2,2025-10-17T12:29:42.206Z,E100903,-55,6670
DHCB3ccBCcaBe7,AP_CAF_1,2025-10-13T10:13:58.206Z,E100606,-57,2365
DH5f12ee104575,AP_AC_1,2025-10-13T06:08:00.206Z,E100312,-68,2659
DHF899fC7AC442,AP_LIB_2,2025-09-29T10:58:42.206Z,E100295,-71,2138
DHe0DA759Fd2Ea,AP_LIB_1,2025-10-24T13:38:27.206Z,E100025,-33,5340
DH13a1Bbc72B8D,AP_CC_2,2025-10-04T07:07:37.206Z,E100067,-73,637
DHFAaBea240287,AP_CC_2,2025-10-21T14:29:18.206Z,E100800,-46,3851
DH2d79Dbb7E52e,AP_CC_1,2025-10-10T02:51:12.206Z,E100831,-64,5965
DHCDe35ED0C0D7,AP_CC_2,2025-10-08T04:41:08.206Z,E100932,-33,2749
DH9a1Ed3FFE4BB,AP_CC_1,2025-09-25T12:14:57.206Z,E100827,-77,2018
DHa6Bc7d4022C8,AP_AC_1,2025-10-22T22:44:11.206Z,E100665,-80,846
DH85Ab80D529BD,AP_LIB_2,2025-09-27T11:07:26.206Z,E100527,-34,1723
DHdbEE3bC8cb47,AP_LIB_2,2025-10-20T10:45:25.206Z,E100565,-40,3546
DHDc9ba514A25C,AP_LIB_2,2025-10-22T12:43:37.206Z,E100227,-53,3800
DH4E186f4Fa7cf,AP_LAB_2,2025-09-27T08:51:03.206Z,E100915,-59,5688
DHa03eA9A2c4f6,AP_LAB_2,2025-10-19T08:45:30.206Z,E100198,-49,6541
DHAFA7b51ec7aa,AP_CC_1,2025-10-07T07:18:21.206Z,E100540,-77,1884
DH9cCC53C12ADA,AP_LIB_2,2025-10-03T14:59:03.206Z,E100304,-73,4485
DH4B9c6931f751,AP_CAF_1,2025-10-12T03:39:47.206Z,E100873,-55,1414
DH9c30e6e0D34C,AP_LAB_1,2025-10-14T15:21:31.206Z,E100163,-53,7092
DHeDccFECDD9ed,AP_LIB_3,2025-10-11T15:40:40.206Z,E100337,-60,6221
DHE6e851D6e240,AP_LIB_3,2025-10-18T11:42:46.206Z,E100792,-50,2444
DHB9EC76944fae,AP_AC_2,2025-10-09T08:52:08.206Z,E100322,-75,410
DHcb473aFCF8e3,AP_LIB_3,2025-10-14T11:37:35.206Z,E100400,-66,2380
DHFa6fE38d3Bb6,AP_LAB_2,2025-09-26T09:35:27.206Z,E100557,-30,4300
DHC1Ba656bED8f,AP_GYM_1,2025-10-15T07:51:41.206Z,E100846,-50,847
DHac2c6DDEFBc3,AP_LAB_1,2025-09-27T09:49:49.206Z,E100397,-41,2571
DH38eeD2feA050,AP_CC_2,2025-10-15T10:06:33.206Z,E100631,-78,1562
DHcD4ea5ADd3D4,AP_LAB_2,2025-09-30T10:43:24.206Z,E100380,-50,6330
DHf37A670e584B,AP_CC_1,2025-10-20T09:39:37.206Z,E100378,-37,1332
DH1d3Ea3A6d6f7,AP_AC_2,2025-10-20T06:20:24.206Z,E100085,-58,5861
DH1ceC44EcA4A7,AP_LAB_1,2025-10-22T15:25:16.206Z,E100623,-36,4791
DHE72B6ae5005e,AP_AC_2,2025-09-26T14:43:11.206Z,E100753,-65,6870
DH4Ff45ff7a66b,AP_AC_1,2025-10-24T07:49:44.206Z,E100546,-46,4668
DH7a3BE30bF1da,AP_LIB_2,2025-09-30T20:54:05.206Z,E100456,-79,1070
DHEbebfa311d4E,AP_CC_2,2025-10-21T14:54:14.206Z,E100455,-63,7175
DH40Ff2A47EdEF,AP_CC_1,2025-10-04T15:20:36.206Z,E100030,-61,1228
DHbDC0aea83FA2,AP_CAF_2,2025-10-10T17:35:56.206Z,E100978,-31,6400
DHfDC0DaCbEdF1,AP_AC_1,2025-10-21T17:07:43.206Z,E100002,-48,4472
DH9d1a5fa3DE0F,AP_CAF_2,2025-10-04T03:21:48.206Z,E100046,-43,5888
DHE63D8F93BFD7,AP_CC_2,2025-10-23T02:42:10.206Z,E100733,-50,6241
DHcBD0D47d6f10,AP_LAB_2,2025-10-10T15:43:28.206Z,E100159,-67,4256
DHf6a4e0304aA9,AP_CC_1,2025-09-27T08:30:35.206Z,E100627,-30,3713
DH03C72D409286,AP_AC_2,2025-10-02T16:55:57.206Z,E100726,-72,7071
DHC223A7E5b4c6,AP_AC_1,2025-09-28T18:11:06.206Z,E100543,-39,6306
DHE71Bdd7f2aaE,AP_AC_1,2025-09-28T06:27:08.206Z,E100931,-52,467
DH18B2CACa79ae,AP_CAF_2,2025-09-29T04:01:35.206Z,E100621,-67,6529
DH13a1Bbc72B8D,AP_CAF_2,2025-09-25T10:59:57.206Z,E100067,-54,1717
DH2Fadc09e3eC3,AP_LAB_1,2025-10-02T10:32:40.206Z,E100998,-67,6955
DHB7C6079986aE,AP_LAB_2,2025-10-15T05:51:55.206Z,E100538,-77,982
DH5eD579b5afAB,AP_CAF_1,2025-09-26T05:42:04.206Z,E100515,-38,2170
DHA4b5dA5ce7CF,AP_CC_1,2025-10-21T17:27:38.206Z,E100907,-30,6400
DH9AC2ba89bEB6,AP_LIB_3,2025-10-03T13:44:52.206Z,E100266,-40,6432
DHE1Eb8E142693,AP_CAF_2,2025-10-02T11:48:49.206Z,E100499,-39,1969
DHf37A670e584B,AP_LIB_1,2025-10-24T12:11:11.206Z,E100378,-73,5493
DH51Da90F06F7B,AP_LAB_1,2025-10-08T03:50:19.206Z,E100722,-41,5097
DH9E3A97D9aFDA,AP_AC_2,2025-09-29T03:23:36.206Z,E100336,-44,1521
DH5A12d2859eA7,AP_LIB_3,2025-10-11T15:43:34.206Z,E100090,-55,4030
DHB0EE98F58e6F,AP_CAF_1,2025-10-24T08:52:24.206Z,E100476,-79,4746
DHEa6D97dbFee7,AP_LIB_3,2025-10-05T03:59:17.206Z,E100813,-53,3554
DH3f4Bd6cC6c37,AP_LAB_2,2025-10-19T12:20:19.206Z,E100677,-62,1187
DH9aFEBbE18c8d,AP_GYM_1,2025-10-10T12:27:34.206Z,E100008,-33,5337
DHf38BBeDefDeb,AP_CC_1,2025-10-21T11:42:21.206Z,E100260,-35,977
DHcEB949bEDE9D,AP_LIB_2,2025-10-08T03:44:31.206Z,E100291,-40,6935
DHac08248BFFCD,AP_LIB_2,2025-10-04T17:41:00.206Z,E100809,-58,5270
DH5Be8Eac787C0,AP_AC_2,2025-10-02T15:07:13.206Z,E100107,-65,6229
DHfc3840BDA17c,AP_LIB_2,2025-10-05T14:34:25.206Z,E100123,-33,7133
DH6ae9F3De3A0f,AP_CAF_1,2025-10-12T07:47:35.206Z,E100426,-61,7055
DHFAaBea240287,AP_CC_2,2025-10-06T10:13:12.206Z,E100800,-41,3892
DHd26f438123B0,AP_LAB_1,2025-10-21T03:19:29.206Z,E100671,-60,6400
DH5Ef41B313b7d,AP_AC_2,2025-10-24T10:10:14.206Z,E100598,-45,2289
DHdbEE3bC8cb47,AP_CAF_1,2025-10-18T09:45:27.206Z,E100565,-34,3085
DHAB5F72E8E08E,AP_LAB_2,2025-10-19T18:12:11.206Z,E100181,-64,1561
DH5a09F5db20A6,AP_CAF_2,2025-09-27T04:42:39.206Z,E100939,-37,2549
DH544B0aD1DDE6,AP_AC_2,2025-09-25T07:55:16.206Z,E100314,-53,1516
DH4BE3cbdBef3e,AP_CC_1,2025-10-14T14:30:15.206Z,E100982,-48,2286
DH8B2a0fA459fC,AP_AC_2,2025-09-25T09:24:37.206Z,E100018,-39,658
DH4CDedbf489c4,AP_CAF_2,2025-09-26T15:18:43.206Z,E100507,-55,633
DHB94490DAEE0E,AP_AC_1,2025-10-13T01:15:24.206Z,E100667,-61,474
DHA7aD429e8D60,AP_AC_2,2025-10-08T10:24:08.206Z,E100058,-34,3675
DHC223A7E5b4c6,AP_AC_2,2025-10-03T14:52:15.206Z,E100543,-41,4120
DH1c6ec501F6AA,AP_LAB_1,2025-09-27T18:25:28.206Z,E100388,-48,5434
DH5C58b8B0631E,AP_GYM_1,2025-10-09T12:17:45.206Z,E100787,-34,5802
DHF3c8c1eC6e4c,AP_LIB_3,2025-10-15T03:39:15.206Z,E100302,-50,6381
DHf534CeCCEECB,AP_AC_1,2025-10-10T08:53:10.206Z,E100028,-32,2903
DHb6C2F166e7AE,AP_LIB_1,2025-10-15T08:10:53.206Z,E100106,-46,848
DH2e36FD82a5A9,AP_LIB_2,2025-10-06T08:32:17.206Z,E100463,-31,4236
DHA22bdDbae4A1,AP_CAF_2,2025-10-10T09:51:17.206Z,E100576,-62,2355
DH22bcAfaD1aba,AP_CAF_2,2025-10-23T05:26:44.206Z,E100612,-34,1767
DH2dEAc01A1f8C,AP_AC_1,2025-10-20T01:52:14.206Z,E100376,-61,6194
DHaeeBd62B7Ddf,AP_CAF_2,2025-10-03T10:00:24.206Z,E100027,-57,6658
DHE3b849aaCE4E,AP_LIB_2,2025-10-02T07:00:34.206Z,E100594,-71,6658
DH5233051f0c56,AP_CC_1,2025-09-27T12:08:01.206Z,E100797,-55,1162
DHe145B7a3bc39,AP_CC_1,2025-10-20T08:15:14.206Z,E100718,-65,353
DH8F9adC38bBbA,AP_LIB_3,2025-10-09T12:52:09.206Z,E100920,-55,5164
DHe9b1Ea198F97,AP_LIB_3,2025-10-16T16:25:08.206Z,E100824,-63,2531
DHD1e42dFA3A27,AP_LAB_2,2025-10-05T12:56:00.206Z,E100246,-37,1223
DHB3dfCdbC9D34,AP_CC_2,2025-10-18T14:41:51.206Z,E100174,-70,3132
DH8Cfd72a2Ae5b,AP_CAF_1,2025-10-21T09:00:57.206Z,E100446,-67,1908
DHC4F3C6Ae7B2b,AP_AC_1,2025-10-06T15:54:29.206Z,E100341,-70,1297
DHcAcF7571F4E2,AP_LIB_3,2025-10-21T04:04:12.206Z,E100548,-37,786
DHE72B6ae5005e,AP_LIB_2,2025-10-02T07:06:54.206Z,E100753,-59,755
DHaA0346A8fE6e,AP_AC_1,2025-10-22T09:28:55.206Z,E100870,-66,6241
DHB7654CA1BCF9,AP_GYM_1,2025-10-15T14:57:49.206Z,E100740,-52,5739
DHc59BEfacB8Be,AP_AC_2,2025-10-02T08:17:09.206Z,E100687,-67,3810
DH1594EBF5C975,AP_CC_2,2025-10-21T04:02:09.206Z,E100866,-65,5855
DH4B9c6931f751,AP_AC_1,2025-10-05T12:24:48.206Z,E100873,-57,1623
DH76C30C9B98D0,AP_LIB_3,2025-10-04T11:29:44.206Z,E100137,-54,6007
DH2e0952a88f24,AP_AC_1,2025-10-10T13:54:18.206Z,E100214,-61,1878
DH789a2eCec496,AP_LIB_1,2025-10-05T06:12:35.206Z,E100881,-76,2441
DHDBaACC9ccd8F,AP_CC_2,2025-10-06T15:58:07.206Z,E100315,-35,2722
DHcCcfb83Ab53b,AP_GYM_1,2025-10-21T12:04:53.206Z,E100632,-55,2493
DH9aFEBbE18c8d,AP_CC_2,2025-10-07T16:21:23.206Z,E100008,-79,6220
DH14E66d5f4aC0,AP_CC_1,2025-10-05T07:28:26.206Z,E100467,-30,1153
DHca6C4c8234E8,AP_LAB_2,2025-10-18T11:26:20.206Z,E100331,-61,985
DH96EcAe6C6e59,AP_CAF_2,2025-10-13T02:39:14.206Z,E100531,-74,6136
DHd037C07B1E4b,AP_CAF_2,2025-10-08T11:10:19.206Z,E100497,-60,3080
DHB2FB220d9687,AP_AC_1,2025-10-22T08:52:36.206Z,E100699,-37,3382
DHdf41cEf266Ba,AP_CAF_2,2025-10-18T18:09:26.206Z,E100511,-31,3926
DHFFAaCcACb78B,AP_CC_2,2025-10-12T05:38:59.206Z,E100706,-56,4733
DHecA40dc9deac,AP_AC_2,2025-10-07T01:41:14.206Z,E100760,-78,716
DHa2dBA1AfAF63,AP_CC_2,2025-10-17T13:55:48.206Z,E100745,-76,6876
DHC9B0cc81cCBb,AP_CC_1,2025-09-29T12:21:11.206Z,E100444,-42,4198
DH1CABb8dAd9Bf,AP_CC_1,2025-10-19T02:34:02.206Z,E100151,-31,1511
DH3Bf82C1Fe7aA,AP_CAF_1,2025-10-16T14:28:03.206Z,E100542,-32,6488
DH3037Ac0AcAAC,AP_GYM_1,2025-10-01T15:31:36.206Z,E100368,-31,4223
DHcBF578C385eD,AP_CC_1,2025-09-27T03:47:16.206Z,E100936,-75,1172
DHdEEB8F4935eb,AP_AC_1,2025-10-12T06:54:03.206Z,E100849,-60,6927
DHeDad1F08E8d1,AP_CC_2,2025-09-29T11:43:07.206Z,E100795,-62,3080
DHfEF8B06c8A3C,AP_LIB_3,2025-10-09T01:46:21.206Z,E100914,-65,742
DHba9Ee4d91cEf,AP_LAB_2,2025-10-07T13:07:04.206Z,E100152,-48,613
DHE919D5FBd777,AP_AC_2,2025-10-18T05:38:26.206Z,E100761,-68,1335
DHF1D370C62CA6,AP_CC_1,2025-10-16T09:52:00.206Z,E100134,-46,6212
DH325962092CFA,AP_LAB_1,2025-10-13T06:04:09.206Z,E100445,-53,1151
DHCA12a9fDdbC0,AP_LAB_2,2025-10-18T03:04:16.206Z,E100859,-40,1338
DHC3De791FadAf,AP_CC_2,2025-10-02T06:07:33.206Z,E100114,-72,1646
DH7EdbBB7bE2C9,AP_LAB_1,2025-10-03T14:21:02.206Z,E100999,-35,3688
DHC9B0cc81cCBb,AP_LIB_3,2025-10-13T14:05:25.206Z,E100444,-43,4656
DHC8eb0D86bD56,AP_LIB_1,2025-10-09T12:54:38.206Z,E100478,-49,6052
DH51Da90F06F7B,AP_LIB_2,2025-09-26T12:19:56.206Z,E100722,-74,6160
DHe8f60D4FcacC,AP_LAB_1,2025-09-25T11:16:54.206Z,E100438,-65,2887
DH8EC191ba2BEa,AP_CC_1,2025-10-15T07:28:21.206Z,E100285,-55,1578
DHfc3840BDA17c,AP_CAF_2,2025-10-20T18:18:51.206Z,E100123,-30,5531
DH562E7aBcf711,AP_CAF_1,2025-10-04T12:56:12.206Z,E100545,-65,1044
DHbd686F95dDb7,AP_LIB_1,2025-09-27T08:00:44.206Z,E100182,-48,3197
DHcE1F12DF05d4,AP_AC_1,2025-10-11T04:38:43.206Z,E100034,-34,1570
DHd4BECd63866f,AP_CAF_2,2025-09-28T08:03:36.206Z,E100484,-43,1843
DHc23fDc0aFB81,AP_LIB_1,2025-10-21T10:25:00.206Z,E100954,-79,3412
DHd85A03FB6044,AP_LIB_2,2025-10-04T03:03:16.206Z,E100762,-55,2803
DH7C9BAE37e3C7,AP_LIB_2,2025-10-22T04:04:54.206Z,E100908,-40,715
DHa03eA9A2c4f6,AP_CAF_2,2025-09-26T03:35:28.206Z,E100198,-35,4228
DH55fcfA995ec5,AP_CC_1,2025-10-21T08:17:57.206Z,E100728,-80,533
DH73fb47664fB1,AP_LIB_2,2025-10-07T11:54:36.206Z,E100332,-35,4276
DH63Df28D7eBe1,AP_CC_1,2025-10-09T10:18:01.206Z,E100869,-32,6086
DHE6e851D6e240,AP_CC_2,2025-10-21T09:34:26.206Z,E100792,-55,4172
DH8F4a7bf6fD5E,AP_LIB_2,2025-10-09T09:40:51.206Z,E100117,-71,2571
DH9DBDef855E2F,AP_LAB_1,2025-10-07T08:21:55.206Z,E100054,-62,5357
DHAb12A22aC6a7,AP_LIB_3,2025-10-19T04:38:21.206Z,E100429,-46,778
DHAC78cDEcD3c5,AP_LAB_1,2025-10-06T10:26:12.206Z,E100366,-60,5288
DHCB3ccBCcaBe7,AP_CAF_2,2025-10-08T13:31:26.206Z,E100606,-80,2704
DH0Dc824Cf0800,AP_LIB_1,2025-10-17T08:19:37.206Z,E100890,-39,1843
DH3037Ac0AcAAC,AP_LIB_1,2025-10-02T07:53:28.206Z,E100368,-48,6329
DH32FE60e3dCAb,AP_AC_1,2025-09-25T13:05:48.206Z,E100660,-78,7035
DH22e502798D66,AP_GYM_1,2025-09-30T07:05:04.206Z,E100089,-48,2850
DHeFe8A10816e3,AP_LAB_1,2025-10-09T03:04:09.206Z,E100605,-62,5255
DH9eeEb71Ef3fF,AP_LAB_1,2025-10-22T05:08:46.206Z,E100161,-77,1985
DH2DeC8E11CABb,AP_CAF_2,2025-10-08T18:04:06.206Z,E100874,-56,382
DH9E06dEf46fA7,AP_LIB_2,2025-09-28T04:12:53.206Z,E100678,-60,2816
DH8Dde0290E0E5,AP_AC_1,2025-10-07T14:49:37.206Z,E100403,-79,2485
DHFd10d1bFEFCE,AP_CC_2,2025-10-01T06:02:03.206Z,E100338,-31,1303
DH39EB8B73216C,AP_CC_1,2025-10-18T03:27:11.206Z,E100354,-62,1731
DHc23fDc0aFB81,AP_CC_2,2025-10-04T03:39:08.206Z,E100954,-67,6013
DH8B2a0fA459fC,AP_LAB_2,2025-10-13T06:37:32.206Z,E100018,-31,2617
DHDE1ad7eeED4F,AP_LIB_1,2025-09-25T06:51:24.206Z,E100666,-61,3426
DH5a15CBE13bEC,AP_LIB_1,2025-10-21T12:14:43.206Z,E100250,-60,3978
DH2EE23d100DAc,AP_CC_1,2025-10-14T13:14:01.206Z,E100197,-71,5078
DH448b7d18fA6d,AP_AC_2,2025-10-20T08:38:29.206Z,E100832,-45,4808
DH8A9b8bB1ACDA,AP_LIB_1,2025-10-16T08:59:21.206Z,E100989,-55,500
DH1d3Ea3A6d6f7,AP_LAB_1,2025-10-01T13:36:33.206Z,E100085,-54,5343
DHf811B4facF1B,AP_LIB_1,2025-10-20T14:51:49.206Z,E100292,-46,3675
DH62FaBe88bFc7,AP_AC_1,2025-10-01T09:23:57.206Z,E100729,-65,5959
DH3F5178e7c6BA,AP_CC_1,2025-10-10T11:43:20.206Z,E100514,-71,6253
DH93BF6Efa88F2,AP_CAF_2,2025-10-24T16:42:39.206Z,E100764,-52,6871
DH4afeA966fbCb,AP_AC_1,2025-10-04T18:23:24.206Z,E100583,-30,1762
DHcBD0D47d6f10,AP_LAB_1,2025-09-28T13:06:15.206Z,E100159,-69,4734
DHeFe8A10816e3,AP_CC_1,2025-10-16T07:11:32.206Z,E100605,-50,6938
DH03C72D409286,AP_CC_1,2025-10-17T16:27:01.206Z,E100726,-74,1892
DHbECFA51bd09E,AP_LIB_1,2025-10-05T03:17:26.206Z,E100384,-63,6609
DH38eeD2feA050,AP_CC_1,2025-10-19T04:16:16.206Z,E100631,-80,4560
DHF8DEd36Dbacc,AP_LIB_2,2025-10-22T12:07:56.206Z,E100069,-33,3348
DH481dEee1bD9A,AP_GYM_1,2025-10-20T06:01:28.206Z,E100645,-64,5339
DHCba532b7EC7D,AP_LAB_2,2025-10-07T10:08:48.206Z,E100986,-34,3727
DH44e5Cb5D5EFf,AP_CAF_2,2025-10-08T10:49:31.206Z,E100165,-54,2161
DHdEfBc48dc9e3,AP_GYM_1,2025-10-16T02:31:35.206Z,E100638,-77,6472
DHD59EFdD2bfff,AP_GYM_1,2025-10-24T09:39:45.206Z,E100095,-63,5881
DH4A5c9252ED12,AP_CAF_2,2025-09-28T10:39:36.206Z,E100496,-40,1566
DHFc8aAD785aCd,AP_AC_2,2025-10-01T12:01:01.206Z,E100474,-66,5379
DHcaf8bB108AE3,AP_CC_2,2025-10-24T18:03:04.206Z,E100328,-78,535
DHC549B37138Ed,AP_LIB_2,2025-10-01T08:54:08.206Z,E100520,-78,1370
DH0Fe9a292BC55,AP_CC_1,2025-10-21T09:30:52.206Z,E100164,-51,3313
DH6dF8B11C45a8,AP_CAF_1,2025-09-25T08:17:09.206Z,E100268,-79,4964
DH76dD5eea75a6,AP_AC_2,2025-09-28T12:00:05.206Z,E100288,-54,3788
DH9Ff79f0aC334,AP_CC_1,2025-10-13T07:18:44.206Z,E100199,-31,5033
DH348d96A5C5CD,AP_LAB_1,2025-09-27T07:08:25.206Z,E100715,-75,4676
DH955B5E8FCb48,AP_AC_1,2025-09-25T16:04:39.206Z,E100634,-49,5955
DHa55C29db6594,AP_LAB_2,2025-10-09T17:32:56.206Z,E100752,-60,7047
DHd9dEd299ae5f,AP_LAB_1,2025-09-28T09:45:36.206Z,E100541,-39,3444
DHbfda3cF5fDbB,AP_LAB_1,2025-10-16T13:51:47.206Z,E100644,-36,6332
DHd1ffDD13d2Ce,AP_CC_1,2025-10-21T11:42:10.206Z,E100828,-30,6885
DHBe8C29181cDd,AP_AC_1,2025-09-25T13:51:05.206Z,E100563,-57,5263
DH55DFcfCC1CAc,AP_LAB_2,2025-09-29T11:05:09.206Z,E100360,-49,6918
DHBEAdCe2fde02,AP_LIB_2,2025-10-15T11:50:05.206Z,E100780,-44,4720
DHCF5FCf3ea03B,AP_AC_2,2025-10-20T15:31:04.206Z,E100029,-36,2578
