checkout_id,entity_id,book_id,book_title,author,category,isbn,checkout_date,due_date,return_date,status
CHK_000419,E100325,BK_6332,denuncio varietas,Kavya Verma,History,7967771361302,2025-09-17T06:20:45.852Z,2025-10-01T06:20:45.852Z,,returned
CHK_000420,E100328,BK_2863,dens cultellus cuius vos asporto,Saanvi Patel,Chemistry,1073304409122,2025-08-16T08:25:02.017Z,2025-08-30T08:25:02.017Z,2025-09-14T11:04:18.479Z,checked_out
CHK_000421,E100610,BK_6191,atque curto conventus tres,Atharv Mehta,Literature,8210438907142,2025-08-08T12:00:56.993Z,2025-08-22T12:00:56.993Z,2025-09-13T19:57:04.254Z,returned
CHK_000422,E100161,BK_7892,absorbeo tactus amaritudo,Riya Shah,Physics,6061533773293,2025-10-08T01:39:15.993Z,2025-10-22T01:39:15.993Z,2025-10-22T07:51:57.130Z,overdue
CHK_000423,E100746,BK_8610,terror deputo iste teneo,Aditya Agarwal,Chemistry,7639156967914,2025-07-09T23:07:18.815Z,2025-07-23T23:07:18.815Z,2025-09-10T15:11:51.535Z,returned
CHK_000424,E100598,BK_9784,abutor cubitum,Pari Verma,Biology,0655028384439,2025-04-30T03:53:32.803Z,2025-05-14T03:53:32.803Z,,returned
CHK_000425,E100491,BK_8941,solutio assumenda,Kavya Malhotra,Chemistry,2209056344977,2025-05-11T21:51:54.416Z,2025-05-25T21:51:54.416Z,2025-09-12T21:19:29.514Z,overdue
CHK_000426,E100875,BK_5332,facilis velociter cupiditate tergeo,Aditya Bansal,Engineering,8797458333681,2025-05-01T05:30:35.446Z,2025-05-15T05:30:35.446Z,2025-10-01T09:45:22.929Z,checked_out
CHK_000427,E100959,BK_8405,aedificium coepi ducimus,Saanvi Pandey,Engineering,4062569241889,2025-06-21T10:54:45.353Z,2025-07-05T10:54:45.353Z,,checked_out
CHK_000428,E100847,BK_5087,facilis adversus decens nam,Atharv Tiwari,Literature,5099681301653,2025-09-28T06:17:44.277Z,2025-10-12T06:17:44.277Z,2025-09-30T02:13:09.076Z,checked_out
CHK_000429,E100759,BK_1501,vae desolo caterva altus,Aarav Bansal,Biology,0835843444320,2025-06-13T02:27:09.298Z,2025-06-27T02:27:09.298Z,2025-06-25T02:10:16.372Z,returned
CHK_000430,E100242,BK_4077,appono totus soluta,Riya Patel,Chemistry,7099126227127,2025-08-15T23:54:01.047Z,2025-08-29T23:54:01.047Z,2025-09-14T23:06:09.403Z,overdue
CHK_000431,E100298,BK_4161,tantum sumptus labore convoco,Arjun Singh,Biology,3181641682598,2025-08-18T20:36:36.246Z,2025-09-01T20:36:36.246Z,2025-08-22T10:21:38.860Z,checked_out
CHK_000432,E100261,BK_6649,damnatio apparatus virtus auxilium,Atharv Desai,History,3219408300797,2025-10-16T13:02:01.273Z,2025-10-30T13:02:01.273Z,2025-10-17T23:32:17.260Z,returned
CHK_000433,E100298,BK_8138,labore paens,Kavya Malhotra,Mathematics,9117418049238,2025-08-03T02:54:05.550Z,2025-08-17T02:54:05.550Z,,returned
CHK_000434,E100562,BK_5506,vulgaris tricesimus,Saanvi Pandey,Mathematics,3869765117833,2025-07-13T02:42:30.179Z,2025-07-27T02:42:30.179Z,2025-09-09T02:07:14.126Z,checked_out
CHK_000435,E100300,BK_1522,turpis adiuvo acceptus vociferor aqua,Sana Desai,Engineering,7466548864575,2025-06-02T08:59:35.074Z,2025-06-16T08:59:35.074Z,2025-07-17T18:47:35.975Z,returned
CHK_000436,E100801,BK_2267,verecundia denego laudantium adduco,Sai Sharma,Computer Science,3785766116305,2025-05-10T22:37:08.595Z,2025-05-24T22:37:08.595Z,2025-07-04T08:08:15.214Z,overdue
CHK_000437,E100387,BK_4192,audio acies omnis tenuis,Tara Yadav,Biology,9364776840348,2025-06-13T07:48:54.036Z,2025-06-27T07:48:54.036Z,,checked_out
CHK_000438,E100041,BK_6678,correptius cunabula,Vivaan Gupta,History,8423282541185,2025-08-23T07:18:12.141Z,2025-09-06T07:18:12.141Z,2025-10-17T07:53:11.280Z,returned
CHK_000439,E100335,BK_2402,terminatio desidero,Pranav Mehta,Physics,2906253870809,2025-06-07T09:05:07.412Z,2025-06-21T09:05:07.412Z,2025-07-19T11:12:50.295Z,checked_out
CHK_000440,E100726,BK_6764,utrum in subiungo tum valde,Aarav Mehta,Chemistry,8210854059258,2025-10-03T01:08:03.282Z,2025-10-17T01:08:03.282Z,2025-10-19T03:25:20.346Z,checked_out
CHK_000441,E100982,BK_3663,cum iste subseco repellat,Pari Chopra,History,5380676479081,2025-07-30T05:38:08.768Z,2025-08-13T05:38:08.768Z,,checked_out
CHK_000442,E100723,BK_9006,cumque argentum vestigium virga canis,Vivaan Shah,Computer Science,6408703811919,2025-06-06T06:04:43.546Z,2025-06-20T06:04:43.546Z,2025-09-09T07:42:44.343Z,overdue
CHK_000443,E100441,BK_8373,alioqui congregatio conculco rerum teneo,Myra Agarwal,Biology,5022215542760,2025-09-14T07:58:27.255Z,2025-09-28T07:58:27.255Z,2025-10-01T19:59:38.477Z,returned
CHK_000444,E100366,BK_3784,cedo tremo,Riya Kumar,Biology,1237733800010,2025-05-15T15:58:51.640Z,2025-05-29T15:58:51.640Z,2025-09-06T20:54:21.411Z,overdue
CHK_000445,E100766,BK_1875,ratione subiungo appono pectus ultio,Aditya Sharma,Biology,1035775167679,2025-05-30T10:41:35.346Z,2025-06-13T10:41:35.346Z,,overdue
CHK_000446,E100349,BK_9128,alius magnam,Priya Jain,Biology,4334381892935,2025-05-01T23:18:28.492Z,2025-05-15T23:18:28.492Z,2025-10-12T11:54:02.662Z,overdue
CHK_000447,E100487,BK_1138,velum video laudantium barba,Tara Kapoor,History,9018587513946,2025-08-09T07:01:07.468Z,2025-08-23T07:01:07.468Z,2025-10-24T02:56:13.753Z,returned
CHK_000448,E100206,BK_8279,agnitio suasoria verbera,Vivaan Desai,Physics,7812846189144,2025-09-28T18:03:48.935Z,2025-10-12T18:03:48.935Z,2025-10-03T08:02:22.680Z,returned
CHK_000449,E100930,BK_3322,tandem astrum vere delinquo,Saanvi Srivastava,Engineering,0699245446174,2025-08-11T01:54:54.581Z,2025-08-25T01:54:54.581Z,2025-08-17T09:09:21.676Z,overdue
CHK_000450,E100485,BK_4204,tametsi tum dedecor sperno eius,Ira Agarwal,Engineering,7290574165496,2025-09-14T19:16:45.520Z,2025-09-28T19:16:45.520Z,2025-10-09T06:09:41.553Z,overdue
CHK_000451,E100964,BK_4211,aqua auctor,Ayaan Bansal,Economics,9330460820917,2025-09-12T08:55:35.482Z,2025-09-26T08:55:35.482Z,,checked_out
CHK_000452,E100208,BK_7066,ipsum creo,Shaurya Saxena,Economics,7244715952156,2025-10-07T09:04:26.496Z,2025-10-21T09:04:26.496Z,2025-10-22T17:46:56.316Z,returned
CHK_000453,E100976,BK_3589,decimus sint venia,Neha Joshi,Computer Science,0671870075358,2025-09-28T12:39:42.692Z,2025-10-12T12:39:42.692Z,2025-10-18T02:14:33.183Z,overdue
CHK_000454,E100086,BK_1651,constans canis umquam voluptatem,Nisha Sharma,Chemistry,2268122374745,2025-07-23T23:04:06.727Z,2025-08-06T23:04:06.727Z,2025-09-27T19:14:15.315Z,checked_out
CHK_000455,E100299,BK_9533,vehemens suus toties,Myra Bansal,Engineering,6104956809612,2025-07-05T07:13:35.906Z,2025-07-19T07:13:35.906Z,2025-09-16T23:54:53.649Z,overdue
CHK_000456,E100226,BK_7860,amissio sufficio xiphias atrocitas urbanus,Riya Kumar,Chemistry,2754496521502,2025-08-22T12:32:50.045Z,2025-09-05T12:32:50.045Z,2025-10-03T08:22:42.789Z,returned
CHK_000457,E100548,BK_6306,compello baiulus sodalitas fuga,Aditya Malhotra,Mathematics,0594718241557,2025-08-12T15:11:47.263Z,2025-08-26T15:11:47.263Z,,returned
CHK_000458,E100930,BK_2975,copia virtus suadeo vulticulus,Arjun Malhotra,Physics,6784525660981,2025-06-03T05:30:00.024Z,2025-06-17T05:30:00.024Z,2025-10-13T15:05:55.309Z,checked_out
CHK_000459,E100690,BK_2046,cui audio,Saanvi Rao,Physics,0714134880873,2025-06-04T14:59:20.279Z,2025-06-18T14:59:20.279Z,2025-07-31T11:20:08.911Z,checked_out
CHK_000460,E100546,BK_5639,dignissimos vinum,Riya Malhotra,Chemistry,2636578157738,2025-08-18T04:09:37.844Z,2025-09-01T04:09:37.844Z,2025-10-07T17:21:21.039Z,overdue
CHK_000461,E100022,BK_9890,textor copia,Nisha Malhotra,Engineering,6571874255979,2025-06-14T12:23:03.511Z,2025-06-28T12:23:03.511Z,2025-09-17T04:27:58.380Z,overdue
CHK_000462,E100211,BK_7993,curiositas tutamen vicissitudo,Anika Rao,Biology,2894011397129,2025-09-08T11:57:36.769Z,2025-09-22T11:57:36.769Z,2025-10-16T18:09:43.810Z,returned
CHK_000463,E100965,BK_7082,abstergo aperio praesentium solitudo,Reyansh Sharma,Mathematics,4549251336165,2025-08-08T09:04:30.447Z,2025-08-22T09:04:30.447Z,2025-08-30T02:34:31.847Z,returned
CHK_000464,E100849,BK_9703,tendo communis,Ishaan Srivastava,Physics,1911769001419,2025-05-10T00:09:40.702Z,2025-05-24T00:09:40.702Z,,overdue
CHK_000465,E100731,BK_2922,dapifer acceptus currus tabernus,Sai Singh,Engineering,1137323063975,2025-07-18T22:47:15.920Z,2025-08-01T22:47:15.920Z,2025-09-08T00:51:11.245Z,returned
CHK_000466,E100037,BK_1291,quia bestia carpo,Ayaan Joshi,Chemistry,1945888483545,2025-09-19T19:55:30.033Z,2025-10-03T19:55:30.033Z,2025-09-27T20:12:38.448Z,overdue
CHK_000467,E100404,BK_7792,comprehendo ratione contego,Priya Kumar,Engineering,9920003117869,2025-09-16T13:59:15.114Z,2025-09-30T13:59:15.114Z,2025-10-02T23:44:58.282Z,checked_out
CHK_000468,E100599,BK_1885,mollitia canonicus suffoco cervus,Priya Kumar,Economics,7220927098586,2025-08-05T06:43:54.575Z,2025-08-19T06:43:54.575Z,2025-09-10T15:13:05.208Z,overdue
CHK_000469,E100491,BK_9466,dignissimos tamdiu delibero alo quo,Siya Mehta,Literature,3199282534735,2025-09-08T00:55:57.433Z,2025-09-22T00:55:57.433Z,2025-09-27T07:15:33.754Z,overdue
CHK_000470,E100703,BK_2016,audentia adversus ambulo combibo,Saanvi Chopra,Economics,3967543628882,2025-05-19T21:54:22.126Z,2025-06-02T21:54:22.126Z,2025-08-02T01:45:22.583Z,returned
CHK_000471,E100352,BK_1118,curtus audeo cavus appositus ullam,Myra Tiwari,Physics,5904606178864,2025-10-25T13:04:52.737Z,2025-11-08T13:04:52.737Z,2025-10-25T13:34:56.770Z,checked_out
CHK_000472,E100433,BK_8228,voluptatibus approbo thymum fugiat,Saanvi Gupta,Mathematics,3769489774627,2025-09-02T14:50:24.780Z,2025-09-16T14:50:24.780Z,2025-09-15T18:26:29.740Z,checked_out
CHK_000473,E100093,BK_4708,careo surculus pel avaritia capto,Neha Kapoor,Computer Science,6192699447058,2025-07-25T22:20:58.447Z,2025-08-08T22:20:58.447Z,,checked_out
CHK_000474,E100455,BK_1227,adeo argumentum calco modi,Aarav Rao,Literature,2181716402074,2025-06-07T04:48:43.007Z,2025-06-21T04:48:43.007Z,2025-07-02T20:26:38.851Z,checked_out
CHK_000475,E100031,BK_1116,cimentarius capillus maxime,Arjun Kapoor,Biology,5451947334354,2025-08-16T15:30:23.604Z,2025-08-30T15:30:23.604Z,,checked_out
CHK_000476,E100886,BK_2078,decumbo spiculum amoveo,Aarav Gupta,Biology,5506012751440,2025-07-28T01:52:54.083Z,2025-08-11T01:52:54.083Z,2025-09-27T11:22:53.544Z,checked_out
CHK_000477,E100750,BK_7601,pariatur surculus,Pranav Chopra,Literature,5306389755576,2025-09-29T14:24:12.802Z,2025-10-13T14:24:12.802Z,2025-10-05T23:37:08.677Z,returned
CHK_000478,E100720,BK_3803,victoria derelinquo corpus usus,Nisha Saxena,Biology,1461994092273,2025-05-11T14:06:51.784Z,2025-05-25T14:06:51.784Z,2025-05-17T02:21:22.817Z,returned
CHK_000479,E100447,BK_3401,voveo usus tenus,Diya Verma,Engineering,8133977775510,2025-06-20T15:38:08.972Z,2025-07-04T15:38:08.972Z,,overdue
CHK_000480,E100177,BK_2452,thesis tracto solutio strenuus,Nisha Malhotra,Engineering,9571560569525,2025-10-22T15:57:38.514Z,2025-11-05T15:57:38.514Z,2025-10-24T09:45:43.605Z,checked_out
CHK_000481,E100189,BK_8035,dignissimos spes tenetur,Diya Saxena,Chemistry,2632278392635,2025-07-27T04:22:42.564Z,2025-08-10T04:22:42.564Z,2025-10-07T08:17:12.787Z,returned
CHK_000482,E100508,BK_4654,alii decor comprehendo pectus,Reyansh Jain,Chemistry,9234011077454,2025-09-09T20:29:18.025Z,2025-09-23T20:29:18.025Z,2025-09-11T08:14:50.433Z,overdue
CHK_000483,E100127,BK_8744,terra tredecim,Ira Modi,Engineering,4852141375552,2025-10-06T00:44:20.944Z,2025-10-20T00:44:20.944Z,,returned
CHK_000484,E100267,BK_3124,coniuratio nostrum veniam,Priya Singh,Mathematics,2661467205204,2025-07-27T06:49:39.164Z,2025-08-10T06:49:39.164Z,2025-09-15T17:26:04.863Z,checked_out
CHK_000485,E100445,BK_6808,arguo sunt eum,Vihaan Mehta,Physics,6351969183082,2025-09-11T19:04:37.945Z,2025-09-25T19:04:37.945Z,2025-10-13T06:38:21.874Z,returned
CHK_000486,E100096,BK_1690,tot utor non,Reyansh Sharma,Economics,4983707620083,2025-05-03T16:56:34.390Z,2025-05-17T16:56:34.390Z,2025-10-13T09:47:24.817Z,returned
CHK_000487,E100957,BK_9491,apparatus cinis tyrannus tergeo,Vihaan Bansal,Mathematics,1711958797813,2025-05-05T00:52:51.263Z,2025-05-19T00:52:51.263Z,2025-08-19T18:16:07.847Z,returned
CHK_000488,E100260,BK_8538,crebro solus candidus assentator,Ayaan Mishra,Physics,7842899348873,2025-08-03T14:06:57.581Z,2025-08-17T14:06:57.581Z,2025-09-02T07:34:03.776Z,returned
CHK_000489,E100586,BK_1642,vorago exercitationem decens substantia,Saanvi Agarwal,Engineering,8849555708060,2025-08-04T08:12:58.924Z,2025-08-18T08:12:58.924Z,2025-08-10T07:53:49.015Z,overdue
CHK_000490,E100684,BK_8697,comprehendo studio usque suffoco,Anika Tiwari,Engineering,4117911510569,2025-08-23T21:20:14.131Z,2025-09-06T21:20:14.131Z,2025-10-02T14:58:22.490Z,returned
CHK_000491,E100729,BK_7587,velut constans,Priya Kapoor,Engineering,9263836377777,2025-10-02T12:51:45.289Z,2025-10-16T12:51:45.289Z,2025-10-07T11:21:00.825Z,returned
CHK_000492,E100027,BK_1956,adipisci ex alius creo,Atharv Pandey,Biology,3390017743028,2025-06-28T18:09:23.002Z,2025-07-12T18:09:23.002Z,2025-07-28T15:19:43.973Z,checked_out
CHK_000493,E100413,BK_4231,solitudo tergo quasi,Riya Joshi,Physics,3031943613571,2025-10-05T17:13:08.779Z,2025-10-19T17:13:08.779Z,,returned
CHK_000494,E100417,BK_8495,verus tamdiu,Sana Chopra,Literature,4913456257377,2025-10-08T21:12:10.471Z,2025-10-22T21:12:10.471Z,2025-10-19T06:18:30.709Z,checked_out
CHK_000495,E100210,BK_6914,benevolentia cognatus verecundia ipsa,Tara Chopra,Mathematics,6633366763626,2025-07-21T12:02:28.590Z,2025-08-04T12:02:28.590Z,2025-10-08T06:33:51.190Z,checked_out
CHK_000496,E100282,BK_1746,stips amissio,Riya Srivastava,Engineering,2716594483671,2025-05-04T21:46:27.584Z,2025-05-18T21:46:27.584Z,,overdue
CHK_000497,E100595,BK_8741,tamdiu tenetur textilis,Ananya Mishra,Physics,5910094766317,2025-08-01T06:40:57.742Z,2025-08-15T06:40:57.742Z,2025-10-22T02:01:03.585Z,checked_out
CHK_000498,E100917,BK_6165,stips victus tabula,Siya Tiwari,Economics,2953286740787,2025-05-25T07:28:40.700Z,2025-06-08T07:28:40.700Z,2025-10-18T02:24:44.911Z,overdue
CHK_000499,E100118,BK_9539,quasi defleo cubo nam neque,Aditya Gupta,Engineering,6238399112531,2025-08-09T07:47:32.485Z,2025-08-23T07:47:32.485Z,,overdue
CHK_000500,E100580,BK_4609,laudantium creber,Ira Saxena,Engineering,7302991835107,2025-04-30T05:17:42.533Z,2025-05-14T05:17:42.533Z,2025-08-09T16:56:56.885Z,overdue
CHK_000501,E100901,BK_2392,explicabo utpote textus cimentarius vado,Riya Mishra,Biology,4147844389432,2025-05-08T04:10:21.093Z,2025-05-22T04:10:21.093Z,2025-06-04T10:12:11.866Z,overdue
CHK_000502,E100993,BK_1306,claustrum cotidie,Anika Sharma,Economics,7967821736416,2025-05-16T13:33:13.716Z,2025-05-30T13:33:13.716Z,2025-09-23T13:23:55.945Z,overdue
CHK_000503,E100810,BK_5763,aurum cernuus vinco vulgus,Aarav Reddy,Literature,0840896073918,2025-06-20T14:32:47.278Z,2025-07-04T14:32:47.278Z,2025-10-22T17:47:13.731Z,checked_out
CHK_000504,E100463,BK_3139,vicinus victoria tabesco,Neha Mehta,Biology,8597307923530,2025-06-06T05:57:31.819Z,2025-06-20T05:57:31.819Z,,checked_out
CHK_000505,E100049,BK_8915,stella cena,Krishna Desai,Engineering,3054254264693,2025-10-20T19:52:43.258Z,2025-11-03T19:52:43.258Z,2025-10-21T00:45:30.928Z,overdue
CHK_000506,E100493,BK_6480,statua urbs vorago usitas talis,Ishaan Arora,Physics,2277543405640,2025-05-08T07:20:41.282Z,2025-05-22T07:20:41.282Z,2025-10-19T20:06:58.346Z,returned
CHK_000507,E100741,BK_9600,curia cohors absum sordeo,Nisha Kumar,Chemistry,4610445529962,2025-09-04T15:41:38.075Z,2025-09-18T15:41:38.075Z,,overdue
CHK_000508,E100678,BK_3586,quibusdam enim defetiscor tempus,Diya Yadav,Mathematics,1804031041392,2025-08-28T07:55:27.411Z,2025-09-11T07:55:27.411Z,,checked_out
CHK_000509,E100644,BK_7028,usitas capto,Nisha Shah,Literature,7243768124765,2025-06-19T12:08:56.372Z,2025-07-03T12:08:56.372Z,2025-07-25T12:43:34.354Z,overdue
CHK_000510,E100677,BK_7169,odit vesper clementia demulceo carcer,Riya Shah,Physics,7140742458423,2025-08-27T19:45:09.823Z,2025-09-10T19:45:09.823Z,2025-10-07T01:57:54.266Z,checked_out
CHK_000511,E100035,BK_2351,cubicularis apparatus aliqua,Neha Jain,Computer Science,5306378764632,2025-06-26T11:18:21.168Z,2025-07-10T11:18:21.168Z,2025-08-20T15:40:04.731Z,checked_out
CHK_000512,E100428,BK_9619,deduco cresco vel carbo,Arjun Joshi,Chemistry,4656388992871,2025-06-02T07:13:14.538Z,2025-06-16T07:13:14.538Z,2025-08-21T15:36:40.148Z,returned
CHK_000513,E100608,BK_2318,clarus dignissimos,Sana Tiwari,History,5114391804669,2025-06-05T05:39:15.427Z,2025-06-19T05:39:15.427Z,,returned
CHK_000514,E100083,BK_4471,comptus appono sperno copiose valde,Atharv Agarwal,History,1318242639645,2025-05-26T18:35:30.709Z,2025-06-09T18:35:30.709Z,2025-06-05T05:55:11.361Z,checked_out
CHK_000515,E100179,BK_6111,audio viriliter conitor vinculum,Myra Singh,Economics,3519605661569,2025-07-13T22:35:45.091Z,2025-07-27T22:35:45.091Z,2025-09-06T20:04:02.208Z,returned
CHK_000516,E100651,BK_4720,sumptus deporto vereor assumenda aedificium,Anika Joshi,Biology,5466474246949,2025-05-05T00:15:01.749Z,2025-05-19T00:15:01.749Z,,checked_out
CHK_000517,E100681,BK_6653,depopulo voro adipisci vomer valens,Nisha Yadav,Mathematics,1245639779971,2025-05-20T20:59:03.814Z,2025-06-03T20:59:03.814Z,2025-10-03T02:46:51.758Z,overdue
CHK_000518,E100129,BK_4078,vilis vir,Krishna Singh,Mathematics,1016965195140,2025-06-09T17:49:55.859Z,2025-06-23T17:49:55.859Z,,checked_out
CHK_000519,E100051,BK_5024,vester error studio demonstro,Aarav Verma,Literature,1451058930559,2025-06-09T02:53:51.037Z,2025-06-23T02:53:51.037Z,2025-08-19T14:45:23.355Z,returned
CHK_000520,E100793,BK_1973,tripudio ab facilis tui aequitas,Arjun Reddy,Engineering,9943878275842,2025-07-20T05:31:15.305Z,2025-08-03T05:31:15.305Z,2025-08-12T12:14:07.092Z,returned
CHK_000521,E100323,BK_9440,careo amo victoria delibero,Ishaan Desai,Physics,8905535364264,2025-10-03T05:41:57.892Z,2025-10-17T05:41:57.892Z,2025-10-18T00:04:57.760Z,checked_out
CHK_000522,E100234,BK_6130,adipiscor teres coepi ab,Ananya Yadav,Chemistry,1958682248206,2025-07-25T10:12:54.950Z,2025-08-08T10:12:54.950Z,2025-10-09T09:38:41.676Z,checked_out
CHK_000523,E100868,BK_3491,vestrum vitium cupiditate taceo ea,Nisha Pandey,Economics,5314448140461,2025-09-29T10:02:39.710Z,2025-10-13T10:02:39.710Z,,checked_out
CHK_000524,E100877,BK_1921,ipsa temeritas deludo,Neha Patel,Economics,1916988430811,2025-09-21T21:18:40.738Z,2025-10-05T21:18:40.738Z,2025-10-20T08:47:47.291Z,overdue
CHK_000525,E100982,BK_9125,corrumpo adversus verus appello corporis,Anika Pandey,Computer Science,0515359837834,2025-09-02T16:07:27.972Z,2025-09-16T16:07:27.972Z,,overdue
CHK_000526,E100631,BK_1523,itaque confero stillicidium curatio fugit,Diya Shah,Biology,6958300335181,2025-07-25T08:40:11.209Z,2025-08-08T08:40:11.209Z,2025-08-27T22:24:41.038Z,checked_out
CHK_000527,E100278,BK_5445,caput cribro,Kavya Sharma,Physics,9037560851560,2025-07-04T21:39:05.168Z,2025-07-18T21:39:05.168Z,2025-09-02T10:33:50.591Z,checked_out
CHK_000528,E100814,BK_2594,viscus adulescens peior sponte,Atharv Singh,Chemistry,1171066436936,2025-08-19T05:55:02.590Z,2025-09-02T05:55:02.590Z,2025-09-18T07:54:33.839Z,returned
CHK_000529,E100684,BK_6581,adinventitias suus,Sai Bansal,History,0099925928796,2025-07-09T14:21:30.526Z,2025-07-23T14:21:30.526Z,,overdue
CHK_000530,E100033,BK_6857,coniecto fuga auctor desidero abscido,Tara Yadav,Mathematics,5568231850282,2025-07-19T12:40:29.508Z,2025-08-02T12:40:29.508Z,2025-07-31T17:45:13.139Z,checked_out
CHK_000531,E100795,BK_8276,speciosus careo vobis thalassinus,Arjun Mehta,Engineering,8595955553588,2025-07-13T21:28:27.957Z,2025-07-27T21:28:27.957Z,,returned
CHK_000532,E100911,BK_2423,caritas tripudio,Diya Verma,Chemistry,5966306315126,2025-07-11T15:47:53.601Z,2025-07-25T15:47:53.601Z,,overdue
CHK_000533,E100811,BK_7774,hic communis,Krishna Jain,Chemistry,6595644252150,2025-07-21T12:57:42.495Z,2025-08-04T12:57:42.495Z,,returned
CHK_000534,E100906,BK_3285,impedit statim votum valeo,Ira Jain,Economics,6511022821045,2025-08-26T23:08:54.682Z,2025-09-09T23:08:54.682Z,,returned
CHK_000535,E100014,BK_1245,aureus apparatus sui,Ananya Mehta,Computer Science,7548167085657,2025-05-13T02:06:07.277Z,2025-05-27T02:06:07.277Z,2025-05-30T18:54:46.876Z,overdue
CHK_000536,E100717,BK_8757,animadverto debilito,Pari Pandey,Biology,0809558116990,2025-10-09T14:10:41.001Z,2025-10-23T14:10:41.001Z,2025-10-13T16:37:09.722Z,overdue
CHK_000537,E100268,BK_9531,cubicularis comes ex delego,Aarav Yadav,Biology,5531511215266,2025-10-19T12:31:28.367Z,2025-11-02T12:31:28.367Z,2025-10-24T20:37:32.149Z,overdue
CHK_000538,E100768,BK_7710,compello textilis,Atharv Srivastava,Economics,5906115037611,2025-06-19T12:48:01.937Z,2025-07-03T12:48:01.937Z,2025-06-26T20:20:51.075Z,returned
CHK_000539,E100206,BK_8701,libero vulnero quod votum admiratio,Riya Singh,Computer Science,9389731575578,2025-07-28T06:47:08.771Z,2025-08-11T06:47:08.771Z,2025-10-05T01:54:21.334Z,checked_out
CHK_000540,E100505,BK_2488,adeptio iste varius adficio,Vivaan Singh,Literature,5543209528746,2025-10-23T02:31:07.020Z,2025-11-06T02:31:07.020Z,2025-10-23T07:26:47.516Z,overdue
CHK_000541,E100900,BK_8768,corrumpo deleniti,Vihaan Tiwari,Engineering,0795044018651,2025-06-17T20:19:16.531Z,2025-07-01T20:19:16.531Z,,overdue
CHK_000542,E100409,BK_6452,terreo autem cauda arbitro stipes,Advik Arora,Computer Science,5493095529952,2025-10-16T16:10:36.623Z,2025-10-30T16:10:36.623Z,2025-10-23T08:21:00.893Z,overdue
CHK_000543,E100113,BK_5808,sapiente crebro clementia vigor,Aditya Gupta,Computer Science,6055224675772,2025-10-07T11:05:31.426Z,2025-10-21T11:05:31.426Z,,returned
CHK_000544,E100457,BK_5972,comis placeat talis,Anika Gupta,Chemistry,6816931885366,2025-08-16T17:01:45.914Z,2025-08-30T17:01:45.914Z,2025-10-04T23:27:02.446Z,returned
